value,count,timestamp,column,id
"BIB WORK APPLICATION 012641. REHABILITATION WITH ELEVATION OF EXISTING DWELLING TO BE RAISED TO FEMA BASE FLOOD ELEVATION PLUS 2' NYC FREEBOARD. EXISTING FOUNDATION SHELL BE DEMOLISHED , NEW GRADE BEAM, HELICAL PILE FOUNDATION SYSTEM SHELL BE INSTALLED INTERIOR AND EXTERIOR RENOVATION AS NEEDED. NO CHANGE TO USE EGRESS OR OCCUPANCY",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BIB WORK APPLICATION 014905.REHABILITATION WITH ELEVATION OF EXISTING DWELLING TO BE RAISED TO FEMA BASE FLOOD ELEVATION PLUS 5'. EXISTING FOUNDATION SHELL BE DEMOLISHED ,NEW GRADE BEAM, HELICAL PILE FOUNDATION SYSTEM SHELL BE INSTALLED. NO CHANGE TO USE EGRESS OR OCCUPANCY THIS APPLICATION IS FEE EXEMPT BASED ON LEGISLATION INTRO 389",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BIB WORK APPLICATION 024096.REHABILITATION WITH ELEVATION OF EXISTING DWELLING TO BE RAISED TO FEMA BASE FLOOD ELEVATION PLUS 6'. EXISTING FOUNDATION SHELL BE DEMOLISHED, NEW GRADE BEAM, HELICAL PILE FOUNDATION SYSTEM SHELL BE INSTALLED. NO CHANGE TO USE EGRESS OR OCCUPANCY THIS APPLICATION IS FEE EXEMPT BASED ON LEGISLATION INTRO 389.",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
BIG ALT TYPE I.NEW CERTIFICATE OF OCCUPANCY FOR PROPOSED 1 FAMILY DWELLING TO UTILIZE APPENDIX G/FLOOD ZONE REQUIREMENTS.RAISE AND ELEVATE EXISTING BUILDING ABOVE DFE(EL 13FT).BUILDINGS TO COMPLY WITH SPECIAL REGULATIONS FOR NEIGHBORHO OD RECOVERY.INCREASE IN BULK  NOT FAR.NO CHANGE IN USE OR OCCUPANCY,1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BIN 3391506=PLANT MAIN BUILDING. INSTALL 3 REMOVABLE FLOOD BARRIERS AT PERIMETER DOORS AT WEST ELEVATION AND 2 AT INTERIOR DOORS TO ELECTRICAL ROOM. REINFORCE WALLS AROUND ELECTRICAL ROOM. NO CHANGE TO OCCUPANCY, USE OR EGRESS UNDER THIS APPLICATION. REPLACE 1 SUMP PUMP AND INSTALL 1 SURGE PUMP.",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG #10- PROPOSED INCORPORATION OF EMERGENCY POWER GENERATORS IN BLDG ENCLOSURES TO PROVIDE FULL BACK UP POWER,  INCORPORATION OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES TO PREVENT FUTURE FLOODING,RENOVATION OF BLDG. MEP SYSTEMS DAMAGED BY HURRICANE SANDY,REPLACEMENT OF DAMAGED EQUIPMENT IN  THE SAME LOCATION WITH SIMILAR IN KIND EQUIPMENT",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG.#10- PROPOSED INCORPORATION OF EMERGENCY POWER GENERATORS IN BUILDING ENCLOSURES TO PROVIDE FULL BACK UP POWER, INCORPORATION OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES TO PREVENT FUTURE FLOODING,RENOVATION OF BLDG. MEP SYSTEMS DAMAGED BY HURRICANE SANDY, REPLACEMENT OF DAMAGED EQUIPMENT IN THE SAME LOCATION WITH SIMILAR IN KIND EQUIPMENT",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG #11- PROPOSED INCORPORATION OF EMERGENCY POWER GENERATORS IN BLDG ENCLOSURES TO PROVIDE FULL BACK UP POWER,  INCORPORATION OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES TO PREVENT FUTURE FLOODING,RENOVATION OF BLDG. MEP SYSTEMS DAMAGED BY HURRICANE SANDY,REPLACEMENT OF DAMAGED EQUIPMENT IN  THE SAME LOCATION WITH SIMILAR IN KIND EQUIPMENT",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG.#11- PROPOSED INCORPORATION OF EMERGENCY POWER GENERATORS IN BUILDING ENCLOSURES TO PROVIDE FULL BACK UP POWER, INCORPORATION OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES TO PREVENT FUTURE FLOODING,RENOVATION OF BLDG. MEP SYSTEMS DAMAGED BY HURRICANE SANDY, REPLACEMENT OF DAMAGED EQUIPMENT IN THE SAME LOCATION WITH SIMILAR IN KIND EQUIPMENT",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG #12- PROPOSED INCORPORATION OF EMERGENCY POWER GENERATORS IN BLDG ENCLOSURES TO PROVIDE FULL BACK UP POWER,  INCORPORATION OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES TO PREVENT FUTURE FLOODING,RENOVATION OF BLDG. MEP SYSTEMS DAMAGED BY HURRICANE SANDY,REPLACEMENT OF DAMAGED EQUIPMENT IN  THE SAME LOCATION WITH SIMILAR IN KIND EQUIPMENT",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG.#12- PROPOSED INCORPORATION OF EMERGENCY POWER GENERATORS IN BUILDING ENCLOSURES TO PROVIDE FULL BACK UP POWER, INCORPORATION OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES TO PREVENT FUTURE FLOODING,RENOVATION OF BLDG. MEP SYSTEMS DAMAGED BY HURRICANE SANDY, REPLACEMENT OF DAMAGED EQUIPMENT IN THE SAME LOCATION WITH SIMILAR IN KIND EQUIPMENT",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG #13- PROPOSED INCORPORATION OF EMERGENCY POWER GENERATORS IN BLDG ENCLOSURES TO PROVIDE FULL BACK UP POWER,  INCORPORATION OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES TO PREVENT FUTURE FLOODING,RENOVATION OF BLDG. MEP SYSTEMS DAMAGED BY HURRICANE SANDY,REPLACEMENT OF DAMAGED EQUIPMENT IN  THE SAME LOCATION WITH SIMILAR IN KIND EQUIPMENT",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG.#13- PROPOSED INCORPORATION OF EMERGENCY POWER GENERATORS IN BUILDING ENCLOSURES TO PROVIDE FULL BACK UP POWER, INCORPORATION OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES TO PREVENT FUTURE FLOODING,RENOVATION OF BLDG. MEP SYSTEMS DAMAGED BY HURRICANE SANDY, REPLACEMENT OF DAMAGED EQUIPMENT IN THE SAME LOCATION WITH SIMILAR IN KIND EQUIPMENT",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
(BLDG 15) NEW MEP ADDITIONS TO EXISTING BUILDINGS. SCOPE TO INCLUDE SITE WORK AND NEW CANOPY STRUCTURE FOR SHELTER OF PEDESTRIANS AND UTILITIES WITH CONNECT ION TO MEP ADDITTION. ALL HVAC &amp; OTHER SERVICES/FACILITIES/EQUIP WITHIN THE STRUCTURE OF SIT WILL BE LOCATED/CONSTRUCTED SO AS TO PREVENT WATER FROM ENTER ING OR ACCUMULATING WITH THE COMPONENTS DURING CONDITIONS OF FLOODING IN,1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG.#15- PROPOSED INCORPORATION OF EMERGENCY POWER GENERATORS IN BUILDING ENCLOSURES TO PROVIDE FULL BACK UP POWER, INCORPORATION OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES TO PREVENT FUTURE FLOODING,RENOVATION OF BLDG. MEP SYSTEMS DAMAGED BY HURRICANE SANDY, REPLACEMENT OF DAMAGED EQUIPMENT IN THE SAME LOCATION WITH SIMILAR IN KIND EQUIPMENT",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG.#16- PROPOSED INCORPORATION OF EMERGENCY POWER GENERATORS IN BUILDING ENCLOSURES TO PROVIDE FULL BACK UP POWER, INCORPORATION OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES TO PREVENT FUTURE FLOODING,RENOVATION OF BLDG. MEP SYSTEMS DAMAGED BY HURRICANE SANDY, REPLACEMENT OF DAMAGED EQUIPMENT IN THE SAME LOCATION WITH SIMILAR IN KIND EQUIPMENT",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG.#17- PROPOSED INCORPORATION OF EMERGENCY POWER GENERATORS  IN BLDG.ENCLOSURES TO PROVIDE FULL BACK UP POWER,  INCORPORATION OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES  TO PREVENT FUTURE FLOODING,RENOVATION OF BLDG. MEP SYSTEMS  DAMAGED BY HURRICANE SANDY, REPLACEMENT OF DAMAGED EQUIPMENT IN  THE SAME LOCATION W/ SIMILAR IN KIND EQUIPMENT",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG.#17- PROPOSED INCORPORATION OF EMERGENCY POWER GENERATORS IN BUILDING ENCLOSURES TO PROVIDE FULL BACK UP POWER, INCORPORATION OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES TO PREVENT FUTURE FLOODING,RENOVATION OF BLDG. MEP SYSTEMS DAMAGED BY HURRICANE SANDY, REPLACEMENT OF DAMAGED EQUIPMENT IN THE SAME LOCATION WITH SIMILAR IN KIND EQUIPMENT",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG.#18-COMM.CENTER- PROPOSED INCORPORATION OF GENERATORS IN BUILDING ENCLOSURES TO PROVIDE FULL BACK UP POWER, INCORPORATION OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES TO PREVENT FUTURE FLOODING,RENOVATION OF BLDG. MEP SYSTEMS DAMAGED BY HURRICANE SANDY, REPLACEMENT OF DAMAGED EQUIPMENT IN THE SAME LOCATION WITH SIMILAR IN KIND EQUIPMENT",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG.#18- PROPOSED INCORPORATION OF EMERGENCY POWER GENERATORS  IN BLDG.ENCLOSURES TO PROVIDE FULL BACK UP POWER,  INCORPORATION OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES  TO PREVENT FUTURE FLOODING,RENOVATION OF BLDG. MEP SYSTEMS  DAMAGED BY HURRICANE SANDY, REPLACEMENT OF DAMAGED EQUIPMENT IN  THE SAME LOCATION W/ SIMILAR IN KIND EQUIPMENT",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG.#19- PROPOSED INCORPORATION OF EMERGENCY POWER GENERATORS  IN BLDG.ENCLOSURES TO PROVIDE FULL BACK UP POWER,  INCORPORATION OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES  TO PREVENT FUTURE FLOODING,RENOVATION OF BLDG. MEP SYSTEMS  DAMAGED BY HURRICANE SANDY, REPLACEMENT OF DAMAGED EQUIPMENT IN  THE SAME LOCATION W/ SIMILAR IN KIND EQUIPMENT",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG #1-PROPOSED INCORPORATION OF EMERGENCY POWER GENERATORS IN BUILDING ENCLOSURES TO PROVIDE FULL BACK UP POWER,INCORPORATION  OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES TO PREVENT FUTURE FLOODING, RENOVATION OF BLDG. MEP SYSTEMS DAMAGED BY HURRICANE SANDY, REPLACEMENT OF DAMAGED EQUIPMENT IN THE SAME LOCATION WITH SIMILAR IN KIND EQUIPMENT",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG.#1-PROPOSED INCORPORATION OF EMERGENCY POWER GENERATORS IN BUILDING ENCLOSURES TO PROVIDE FULL BACK UP POWER, INCORPORATION OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES TO PREVENT FUTURE FLOODING,RENOVATION OF BLDG. MEP SYSTEMS DAMAGED BY HURRICANE SANDY, REPLACEMENT OF DAMAGED EQUIPMENT IN  THE SAME LOCATION WITH SIMILAR IN KIND EQUIPMENT",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG #2- PROPOSED INCORPORATION OF EMERGENCY POWER GENERATORS IN BUILDING ENCLOSURES TO PROVIDE FULL BACK UP POWER,INCORPORATION  OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES TO PREVENT FUTURE FLOODING, RENOVATION OF BLDG. MEP SYSTEMS DAMAGED BY HURRICANE SANDY, REPLACEMENT OF DAMAGED EQUIPMENT IN THE SAME LOCATION WITH SIMILAR IN KIND EQUIPMENT",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG. #2- PROPOSED INCORPORATION OF EMERGENCY POWER GENERATORS IN BUILDING ENCLOSURES TO PROVIDE FULL BACK UP POWER, INCORPORATION OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES TO PREVENT FUTURE FLOODING,RENOVATION OF BLDG. MEP SYSTEMS DAMAGED BY HURRICANE SANDY, REPLACEMENT OF DAMAGED EQUIPMENT IN THE SAME LOCATION WITH SIMILAR IN KIND EQUIPMENT",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG.#2-PROPOSED INCORPORATION OF EMERGENCY POWER GENERATORS IN BUILDING ENCLOSURES TO PROVIDE FULL BACK UP POWER, INCORPORATION OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES TO PREVENT FUTURE FLOODING,RENOVATION OF BLDG. MEP SYSTEMS DAMAGED BY HURRICANE SANDY, REPLACEMENT OF DAMAGED EQUIPMENT IN  THE SAME LOCATION WITH SIMILAR IN KIND EQUIPMENT",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG. #3- PROPOSED INCORPORATION OF EMERGENCY POWER GENERATORS IN BUILDING ENCLOSURES TO PROVIDE FULL BACK UP POWER, INCORPORATION OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES TO PREVENT FUTURE FLOODING,RENOVATION OF BLDG. MEP SYSTEMS DAMAGED BY HURRICANE SANDY, REPLACEMENT OF DAMAGED EQUIPMENT IN THE SAME LOCATION WITH SIMILAR IN KIND EQUIPMENT",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG. #3-PROPOSED INCORPORATION OF EMERGENCY POWER GENERATORS IN BUILDING ENCLOSURES TO PROVIDE FULL BACK UP POWER,INCORPORATION  OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES TO PREVENT FUTURE FLOODING, RENOVATION OF BLDG. MEP SYSTEMS DAMAGED BY HURRICANE SANDY, REPLACEMENT OF DAMAGED EQUIPMENT IN THE SAME LOCATION WITH SIMILAR IN KIND EQUIPMENT",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG.#3- PROPOSED INCORPORATION OF EMERGENCY POWER GENERATORS IN BUILDING ENCLOSURES TO PROVIDE FULL BACK UP POWER, INCORPORATION OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES TO PREVENT FUTURE FLOODING,RENOVATION OF BLDG. MEP SYSTEMS DAMAGED BY HURRICANE SANDY, REPLACEMENT OF DAMAGED EQUIPMENT IN THE SAME LOCATION WITH SIMILAR IN KIND EQUIPMENT.",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG.#3-PROPOSED INCORPORATION OF EMERGENCY POWER GENERATORS IN BUILDING ENCLOSURES TO PROVIDE FULL BACK UP POWER, INCORPORATION OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES TO PREVENT FUTURE FLOODING,RENOVATION OF BLDG. MEP SYSTEMS DAMAGED BY HURRICANE SANDY, REPLACEMENT OF DAMAGED EQUIPMENT IN  THE SAME LOCATION WITH SIMILAR IN KIND EQUIPMENT",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG.#3- PROPOSED INCORPORATION OF GENERATORS IN  BUILDING ENCLOSURES TO PROVIDE FULL BACK UP POWER,  INCORPORATION OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES  TO PREVENT FUTURE FLOODING,RENOVATION OF BLDG. MEP SYSTEMS  DAMAGED BY HURRICANE SANDY, REPLACEMENT OF DAMAGED EQUIPMENT IN  THE SAME LOCATION WITH SIMILAR IN KIND EQUIPMENT",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG #4-PROPOSED INCORPORATION OF EMERGENCY POWER GENERATORS IN BUILDING ENCLOSURES TO PROVIDE FULL BACK UP POWER,INCORPORATION  OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES TO PREVENT FUTURE FLOODING, RENOVATION OF BLDG. MEP SYSTEMS DAMAGED BY HURRICANE SANDY, REPLACEMENT OF DAMAGED EQUIPMENT IN THE SAME LOCATION WITH SIMILAR IN KIND EQUIPMENT",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG.#4-PROPOSED INCORPORATION OF EMERGENCY POWER GENERATORS IN BUILDING ENCLOSURES TO PROVIDE FULL BACK UP POWER, INCORPORATION OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES TO PREVENT FUTURE FLOODING,RENOVATION OF BLDG. MEP SYSTEMS DAMAGED BY HURRICANE SANDY, REPLACEMENT OF DAMAGED EQUIPMENT IN  THE SAME LOCATION WITH SIMILAR IN KIND EQUIPMENT",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG #5-PROPOSED INCORPORATION OF EMERGENCY POWER GENERATORS IN BUILDING ENCLOSURES TO PROVIDE FULL BACK UP POWER,INCORPORATION  OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES TO PREVENT FUTURE FLOODING, RENOVATION OF BLDG. MEP SYSTEMS DAMAGED BY HURRICANE SANDY, REPLACEMENT OF DAMAGED EQUIPMENT IN THE SAME LOCATION WITH SIMILAR IN KIND EQUIPMENT",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG.#5- PROPOSED INCORPORATION OF EMERGENCY POWER GENERATORS IN BUILDING ENCLOSURES TO PROVIDE FULL BACK UP POWER, INCORPORATION OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES TO PREVENT FUTURE FLOODING,RENOVATION OF BLDG. MEP SYSTEMS DAMAGED BY HURRICANE SANDY, REPLACEMENT OF DAMAGED EQUIPMENT IN THE SAME LOCATION WITH SIMILAR IN KIND EQUIPMENT",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG.#5- PROPOSED INCORPORATION OF EMERGENCY POWER GENERATORS IN BUILDING ENCLOSURES TO PROVIDE FULL BACK UP POWER, INCORPORATION OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES TO PREVENT FUTURE FLOODING,RENOVATION OF BLDG. MEP SYSTEMS DAMAGED BY HURRICANE SANDY, REPLACEMENT OF DAMAGED EQUIPMENT IN THE SAME LOCATION WITH SIMILAR IN KIND EQUIPMENT.",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG.#5-PROPOSED INCORPORATION OF EMERGENCY POWER GENERATORS IN BUILDING ENCLOSURES TO PROVIDE FULL BACK UP POWER, INCORPORATION OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES TO PREVENT FUTURE FLOODING,RENOVATION OF BLDG. MEP SYSTEMS DAMAGED BY HURRICANE SANDY, REPLACEMENT OF DAMAGED EQUIPMENT IN  THE SAME LOCATION WITH SIMILAR IN KIND EQUIPMENT",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG #6-PROPOSED INCORPORATION OF EMERGENCY POWER GENERATORS IN BUILDING ENCLOSURES TO PROVIDE FULL BACK UP POWER,INCORPORATION  OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES TO PREVENT FUTURE FLOODING, RENOVATION OF BLDG. MEP SYSTEMS DAMAGED BY HURRICANE SANDY, REPLACEMENT OF DAMAGED EQUIPMENT IN THE SAME LOCATION WITH SIMILAR IN KIND EQUIPMENT",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG.#6- PROPOSED INCORPORATION OF EMERGENCY POWER GENERATORS IN BUILDING ENCLOSURES TO PROVIDE FULL BACK UP POWER, INCORPORATION OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES TO PREVENT FUTURE FLOODING,RENOVATION OF BLDG. MEP SYSTEMS DAMAGED BY HURRICANE SANDY, REPLACEMENT OF DAMAGED EQUIPMENT IN THE SAME LOCATION WITH SIMILAR IN KIND EQUIPMENT",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG.#6-PROPOSED INCORPORATION OF EMERGENCY POWER GENERATORS IN BUILDING ENCLOSURES TO PROVIDE FULL BACK UP POWER, INCORPORATION OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES TO PREVENT FUTURE FLOODING,RENOVATION OF BLDG. MEP SYSTEMS DAMAGED BY HURRICANE SANDY, REPLACEMENT OF DAMAGED EQUIPMENT IN  THE SAME LOCATION WITH SIMILAR IN KIND EQUIPMENT",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG #7-PROPOSED INCORPORATION OF EMERGENCY POWER GENERATORS IN BUILDING ENCLOSURES TO PROVIDE FULL BACK UP POWER,INCORPORATION  OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES TO PREVENT FUTURE FLOODING, RENOVATION OF BLDG. MEP SYSTEMS DAMAGED BY HURRICANE SANDY, REPLACEMENT OF DAMAGED EQUIPMENT IN THE SAME LOCATION WITH SIMILAR IN KIND EQUIPMENT",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG.#7- PROPOSED INCORPORATION OF EMERGENCY POWER GENERATORS IN BUILDING ENCLOSURES TO PROVIDE FULL BACK UP POWER, INCORPORATION OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES TO PREVENT FUTURE FLOODING,RENOVATION OF BLDG. MEP SYSTEMS DAMAGED BY HURRICANE SANDY, REPLACEMENT OF DAMAGED EQUIPMENT IN THE SAME LOCATION WITH SIMILAR IN KIND EQUIPMENT",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG.#7- PROPOSED INCORPORATION OF EMERGENCY POWER GENERATORS IN BUILDING ENCLOSURES TO PROVIDE FULL BACK UP POWER, INCORPORATION OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES TO PREVENT FUTURE FLOODING,RENOVATION OF BLDG. MEP SYSTEMS DAMAGED BY HURRICANE SANDY, REPLACEMENT OF DAMAGED EQUIPMENT IN THE SAME LOCATION WITH SIMILAR IN KIND EQUIPMENT.",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG.#7-PROPOSED INCORPORATION OF EMERGENCY POWER GENERATORS IN BUILDING ENCLOSURES TO PROVIDE FULL BACK UP POWER, INCORPORATION OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES TO PREVENT FUTURE FLOODING,RENOVATION OF BLDG. MEP SYSTEMS DAMAGED BY HURRICANE SANDY, REPLACEMENT OF DAMAGED EQUIPMENT IN  THE SAME LOCATION WITH SIMILAR IN KIND EQUIPMENT",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG.#8- PROPOSED INCORPORATION OF EMERGENCY POWER GENERATORS IN BUILDING ENCLOSURES TO PROVIDE FULL BACK UP POWER, INCORPORATION OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES TO PREVENT FUTURE FLOODING,RENOVATION OF BLDG. MEP SYSTEMS DAMAGED BY HURRICANE SANDY, REPLACEMENT OF DAMAGED EQUIPMENT IN THE SAME LOCATION WITH SIMILAR IN KIND EQUIPMENT",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG. #9- PROPOSED INCORPORATION OF EMERGENCY POWER GENERATORS  IN BUILDING ENCLOSURES TO PROVIDE FULL BACK UP POWER,  INCORPORATION OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES  TO PREVENT FUTURE FLOODING,RENOVATION OF BLDG. MEP SYSTEMS  DAMAGED BY HURRICANE SANDY, REPLACEMENT OF DAMAGED EQUIPMENT IN  THE SAME LOCATION WITH SIMILAR IN KIND EQUI",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG.#9- PROPOSED INCORPORATION OF EMERGENCY POWER GENERATORS IN BUILDING ENCLOSURES TO PROVIDE FULL BACK UP POWER, INCORPORATION OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES TO PREVENT FUTURE FLOODING,RENOVATION OF BLDG. MEP SYSTEMS DAMAGED BY HURRICANE SANDY, REPLACEMENT OF DAMAGED EQUIPMENT IN THE SAME LOCATION WITH SIMILAR IN KIND EQUIPMENT",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BLDG.#9-PROPOSED INCORPORATION OF EMERGENCY POWER GENERATORS IN BUILDING ENCLOSURES TO PROVIDE FULL BACK UP POWER, INCORPORATION OF SPECIFIC REMEDIAL STORM ATTENUATION FEATURES TO PREVENT FUTURE FLOODING,RENOVATION OF BLDG. MEP SYSTEMS DAMAGED BY HURRICANE SANDY, REPLACEMENT OF DAMAGED EQUIPMENT IN  THE SAME LOCATION WITH SIMILAR IN KIND EQUIPMENT",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BUIDLINGS INTERIOR DAMAGED DUE TO FLOODING CAUSED BY HURRICANE SANDY. ALL EXISTING INTERIOR PARTITIONS, FINISHES, AND FIXTURES UNLESS OTHERWISE NOTED ON PLANS.  ALL WORK AS PER PLANS.  NO CHANGE IN USE, EGRESS, OCCUPANCY, OR FIRE SAFETY",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BUIILD IT BACK (BIB) APPLICATION # APP-008033 - FILING HEREWITH FOR REMOVAL AND REPLACEMENT ROOF RAILINGS, ROOF PATCHING, INSTALLATION OF NEW EXTERIOR STEEL DOORS, FLOOD PROTECTION AT EXTERIOR DOORS AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BUILD BACK APPLICATION #022691.PLUMBING UPGRADE AND DRY FLOOD PROOFING:REPLACING BOOSTER PUMPS, ELEVATE FIREPUMP ON NEW ELEVATED PAD, NSTALL BACKFLOW PREVENTION VALVES &amp; SUMPPUMPS. INSTALL STEEL FRAME PLATFORM IN ELECTRICAL ROOM, DEPLOYABLE CONCRETE PANELS &amp; CREATE OPENING  HATCH IN CEILING AS PER PLANS FILED. NO CHANGE IN USE,EGRESS OR OCCUPANCY",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BUILDING 11: RESTORATION ASSOCIATED WITH SANDY RECOVERY. INSTALLATION OF EXTERIOR FLOOD PLANKS/WALLS, NEW CONCRETE COPING AND ADHERED BRICK VENEER. NO CHANGE IN USE, EGRESS OR OCCUPANCY",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BUILDING 11: RESTORATION ASSOCIATED WITH SANDY RECOVERY. INSTALLATION OF NEW EXTERIOR FLOOD WALLS AROUND EXISTING WALLS AND UTILITY RISERS &amp; MINOR CONRETE WALKWAY AND CURBING.  NO CHANGE IN USE, EGRESS OR OCCUPANCY",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BUILDING # 1: RESTORATION ASSOCIATED WITH SANDY RECOVERY. INSTALLATION OF FLOOD PLANK/WALLS, NEW COPING, BRICK VENEER, REMOVE AND INSTALL NEW VCT AS PER PLANS. NO CHANGE IN USE EGRESS OR OCCUPANCY.",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
"BUILDING # 2: RESTORATION ASSOCIATED WITH SANDY RECOVER. INSTALLATION OF FLOOD PLANK/WALLS, NEW COPING, BRICK VENEER, REMOVE AND INSTALL NEW VCT AS PER PLANS. NO CHANGE IN USE EGRESS OR OCCUPANCY.",1,2024-12-30 23:01:08,job_description,ic3t-wcy2
BUILDING IS IN FLOOD ZONE AE. PERMIT IS FORE WORK TO MITIGATE AT AND BELOW ABF E (ADVISORY BASE FLOOD ELEVATION) PLUS @ ONE FOOT FREEBOARD.,1,2024-12-30 23:01:08,job_description,ic3t-wcy2
